[2025-12-14T11:51:40.945Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:51:40.956Z] 📥 Fetching all editorials...
[2025-12-14T11:51:55.238Z] ✅ Fetched 73581 records.
[2025-12-14T11:51:56.049Z] 📊 Grouping complete. Found 59731 unique targets.
[2025-12-14T11:52:04.454Z]   ❌ Failed to reassign books for group 'Planeta': canceling statement due to statement timeout
[2025-12-14T11:52:17.528Z]   ❌ Failed to reassign books for group 'Alianza Editorial': canceling statement due to statement timeout
[2025-12-14T11:55:21.773Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:55:21.782Z] 📥 Fetching all editorials...
[2025-12-14T12:38:56.614Z] ...processed 23700 groups. Consolidated: 10900
[2025-12-14T12:39:04.659Z] ...processed 23800 groups. Consolidated: 10912
[2025-12-14T12:39:12.500Z] ...processed 23900 groups. Consolidated: 10925
[2025-12-14T12:39:21.095Z] ...processed 24000 groups. Consolidated: 10941
[2025-12-14T12:39:28.436Z] ...processed 24100 groups. Consolidated: 10950
[2025-12-14T12:39:36.191Z] ...processed 24200 groups. Consolidated: 10960
[2025-12-14T12:39:44.249Z] ...processed 24300 groups. Consolidated: 10970
[2025-12-14T12:39:53.263Z] ...processed 24400 groups. Consolidated: 10978
[2025-12-14T12:40:00.593Z] ...processed 24500 groups. Consolidated: 10981
[2025-12-14T12:40:07.854Z] ...processed 24600 groups. Consolidated: 10985
[2025-12-14T12:40:18.085Z] ...processed 24700 groups. Consolidated: 10991
[2025-12-14T12:40:29.467Z] ...processed 24800 groups. Consolidated: 11004
[2025-12-14T12:40:37.486Z] ...processed 24900 groups. Consolidated: 11012
[2025-12-14T12:40:45.994Z] ...processed 25000 groups. Consolidated: 11025
[2025-12-14T12:40:55.905Z] ...processed 25100 groups. Consolidated: 11040
[2025-12-14T12:41:05.259Z] ...processed 25200 groups. Consolidated: 11047
[2025-12-14T12:41:15.721Z] ...processed 25300 groups. Consolidated: 11067
[2025-12-14T12:41:24.696Z] ...processed 25400 groups. Consolidated: 11079
[2025-12-14T12:41:34.145Z] ...processed 25500 groups. Consolidated: 11094
[2025-12-14T12:41:43.383Z] ...processed 25600 groups. Consolidated: 11110
[2025-12-14T12:41:53.707Z] ...processed 25700 groups. Consolidated: 11116
[2025-12-14T12:42:01.874Z] ...processed 25800 groups. Consolidated: 11124
[2025-12-14T12:42:09.799Z] ...processed 25900 groups. Consolidated: 11131
[2025-12-14T12:42:17.324Z] ...processed 26000 groups. Consolidated: 11136
[2025-12-14T12:42:25.466Z] ...processed 26100 groups. Consolidated: 11145
[2025-12-14T12:42:33.122Z] ...processed 26200 groups. Consolidated: 11154
[2025-12-14T12:42:40.500Z] ...processed 26300 groups. Consolidated: 11159
[2025-12-14T12:42:47.379Z] ...processed 26400 groups. Consolidated: 11164
[2025-12-14T12:42:54.731Z] ...processed 26500 groups. Consolidated: 11169
[2025-12-14T12:43:02.082Z] ...processed 26600 groups. Consolidated: 11176
[2025-12-14T12:43:08.831Z] ...processed 26700 groups. Consolidated: 11180
[2025-12-14T12:43:16.121Z] ...processed 26800 groups. Consolidated: 11186
[2025-12-14T12:43:23.565Z] ...processed 26900 groups. Consolidated: 11192
[2025-12-14T12:43:30.790Z] ...processed 27000 groups. Consolidated: 11202
[2025-12-14T12:43:37.672Z] ...processed 27100 groups. Consolidated: 11208
[2025-12-14T12:43:44.496Z] ...processed 27200 groups. Consolidated: 11215
[2025-12-14T12:43:52.826Z] ...processed 27300 groups. Consolidated: 11222
[2025-12-14T12:43:59.988Z] ...processed 27400 groups. Consolidated: 11226
[2025-12-14T12:44:07.669Z] ...processed 27500 groups. Consolidated: 11236
[2025-12-14T12:44:14.937Z] ...processed 27600 groups. Consolidated: 11247
[2025-12-14T12:44:22.212Z] ...processed 27700 groups. Consolidated: 11252
[2025-12-14T12:44:29.342Z] ...processed 27800 groups. Consolidated: 11259
[2025-12-14T12:44:36.965Z] ...processed 27900 groups. Consolidated: 11266
[2025-12-14T12:44:44.564Z] ...processed 28000 groups. Consolidated: 11275
[2025-12-14T12:44:51.697Z] ...processed 28100 groups. Consolidated: 11278
[2025-12-14T12:44:59.528Z] ...processed 28200 groups. Consolidated: 11287
[2025-12-14T12:45:07.912Z] ...processed 28300 groups. Consolidated: 11302
[2025-12-14T12:45:19.437Z] ...processed 28400 groups. Consolidated: 11318
[2025-12-14T12:45:27.541Z] ...processed 28500 groups. Consolidated: 11328
[2025-12-14T12:45:35.425Z] ...processed 28600 groups. Consolidated: 11338
[2025-12-14T12:45:43.539Z] ...processed 28700 groups. Consolidated: 11349
[2025-12-14T12:45:53.920Z] ...processed 28800 groups. Consolidated: 11361
[2025-12-14T12:46:02.239Z] ...processed 28900 groups. Consolidated: 11370
[2025-12-14T12:46:10.626Z] ...processed 29000 groups. Consolidated: 11381
[2025-12-14T12:46:19.279Z] ...processed 29100 groups. Consolidated: 11393
[2025-12-14T12:46:27.779Z] ...processed 29200 groups. Consolidated: 11404
[2025-12-14T12:46:35.655Z] ...processed 29300 groups. Consolidated: 11411
[2025-12-14T12:46:43.002Z] ...processed 29400 groups. Consolidated: 11416
[2025-12-14T12:46:51.717Z] ...processed 29500 groups. Consolidated: 11428
[2025-12-14T12:46:59.789Z] ...processed 29600 groups. Consolidated: 11437
[2025-12-14T12:47:07.742Z] ...processed 29700 groups. Consolidated: 11448
[2025-12-14T12:47:15.196Z] ...processed 29800 groups. Consolidated: 11456
[2025-12-14T12:47:24.431Z] ...processed 29900 groups. Consolidated: 11474
[2025-12-14T12:47:32.800Z] ...processed 30000 groups. Consolidated: 11488
[2025-12-14T12:47:40.234Z] ...processed 30100 groups. Consolidated: 11494
[2025-12-14T12:47:48.175Z] ...processed 30200 groups. Consolidated: 11503
[2025-12-14T12:47:59.755Z] ...processed 30300 groups. Consolidated: 11512
[2025-12-14T12:48:13.995Z] ...processed 30400 groups. Consolidated: 11526
[2025-12-14T12:48:21.983Z] ...processed 30500 groups. Consolidated: 11533
[2025-12-14T12:48:29.862Z] ...processed 30600 groups. Consolidated: 11541
[2025-12-14T12:48:37.651Z] ...processed 30700 groups. Consolidated: 11548
[2025-12-14T12:48:45.393Z] ...processed 30800 groups. Consolidated: 11556
[2025-12-14T12:48:54.540Z] ...processed 30900 groups. Consolidated: 11570
[2025-12-14T12:49:02.235Z] ...processed 31000 groups. Consolidated: 11579
